TransYearMonth,TransDate,Branch,Department,Visit,Sales
201810,2018-10-23,009,Dept2,303,57446.75
202005,2020-05-24,013,Dept1,39,19911.5
201902,2019-02-21,010,Dept2,359,75761
201912,2019-12-26,004,Dept2,993,240625.65
201811,2018-11-25,014,Dept1,302,319997.5
201905,2019-05-28,010,Dept1,109,53064.5
201812,2018-12-10,006,Dept1,372,274547.5
201907,2019-07-07,015,Dept1,117,63767.5
201910,2019-10-18,008,Dept2,204,43222.48
201808,2018-08-21,005,Dept2,313,52302.5
201901,2019-01-28,006,Dept2,484,116051.56
201910,2019-10-08,010,Dept2,433,69880.83
201903,2019-03-11,006,Dept1,225,170085.65
201901,2019-01-14,003,Dept1,138,70746
201801,2018-01-02,013,Dept2,228,52377.7
201802,2018-02-19,018,Dept1,103,61599
202008,2020-08-05,006,Dept2,547,337228.75
201806,2018-06-08,016,Dept1,155,75876
201808,2018-08-29,018,Dept1,133,73070.96
201806,2018-06-22,013,Dept2,89,22820.7
202006,2020-06-22,004,Dept1,265,138766
201805,2018-05-13,005,Dept2,672,150150.35
201803,2018-03-04,005,Dept2,540,97129.05
201803,2018-03-12,018,Dept1,93,54351
201810,2018-10-15,014,Dept1,207,113444.48
201804,2018-04-16,017,Dept1,110,80859.15
201810,2018-10-07,014,Dept2,644,153250.21
201912,2019-12-18,019,Dept1,64,28906
201911,2019-11-16,021,Dept1,646,326896.5
201911,2019-11-17,003,Dept1,177,93585
202008,2020-08-14,008,Dept1,66,36439.4
201903,2019-03-30,015,Dept1,239,142970.95
202001,2020-01-04,010,Dept1,179,101181.5
201903,2019-03-22,008,Dept2,200,44921.5
202009,2020-09-18,021,Dept2,1295,233501.8
201801,2018-01-28,016,Dept2,423,127880
202001,2020-01-30,008,Dept1,57,29800.5
201812,2018-12-18,006,Dept2,666,190213.52
202009,2020-09-17,003,Dept2,478,73412.63
201906,2019-06-23,003,Dept2,370,88665.41
201909,2019-09-09,007,Dept2,265,45683.64
201807,2018-07-07,013,Dept2,166,24896
201905,2019-05-18,010,Dept1,213,118111.55
202003,2020-03-11,019,Dept2,275,46302.7
201904,2019-04-06,006,Dept1,520,336203.84
201907,2019-07-15,008,Dept2,202,35106.7
201802,2018-02-11,005,Dept2,676,213305.3
202007,2020-07-14,012,Dept1,90,46988
202003,2020-03-03,004,Dept1,238,133558.25
202009,2020-09-10,021,Dept1,244,140473.7
202002,2020-02-24,017,Dept2,272,45029.55
201901,2019-01-11,002,Dept2,464,129275.79
201906,2019-06-15,003,Dept1,257,146306
202002,2020-02-10,012,Dept1,150,59477.77
202009,2020-09-09,003,Dept1,107,52246
202007,2020-07-06,012,Dept2,1132,204261.15
202008,2020-08-22,015,Dept2,560,74698.4
201805,2018-05-05,018,Dept1,162,121421.9
201911,2019-11-30,010,Dept1,186,101975
201801,2018-01-20,016,Dept1,231,142049
201809,2018-09-19,007,Dept2,214,89388.82
201804,2018-04-02,012,Dept2,285,36861.75
202001,2020-01-22,015,Dept2,166,32034.85
201910,2019-10-26,015,Dept1,131,73928.22
202006,2020-06-01,018,Dept1,80,33286
201911,2019-11-03,006,Dept2,1145,519300.22
201907,2019-07-30,006,Dept1,243,125037.99
201904,2019-04-01,004,Dept1,267,148653.68
201802,2018-02-18,002,Dept1,260,155246.6
202005,2020-05-25,009,Dept1,35,18807.5
201912,2019-12-19,003,Dept1,211,134116
201812,2018-12-31,019,Dept1,268,140575.39
201809,2018-09-28,005,Dept2,433,56279.85
202004,2020-04-21,002,Dept2,168,210784.44
202006,2020-06-14,021,Dept2,1056,180023.5
202007,2020-07-21,015,Dept2,201,49606.65
201907,2019-07-16,012,Dept2,505,98788.4
201906,2019-06-08,004,Dept2,395,105583.75
201805,2018-05-06,002,Dept1,223,162027.1
202009,2020-09-18,019,Dept2,457,58731.8
201902,2019-02-14,017,Dept1,62,48496
202006,2020-06-02,002,Dept1,81,38309
201802,2018-02-04,007,Dept2,471,113498.25
202002,2020-02-17,010,Dept1,88,56597.5
202006,2020-06-01,020,Dept1,121,57298.07
202002,2020-02-11,008,Dept1,139,44120.35
202009,2020-09-10,019,Dept1,85,40876.5
202001,2020-01-11,017,Dept2,607,73400.25
201807,2018-07-01,007,Dept1,207,140899.21
201804,2018-04-23,010,Dept2,271,62494.75
201804,2018-04-01,008,Dept2,458,107464.2
201808,2018-08-16,007,Dept2,215,59523.32
201908,2019-08-11,016,Dept1,256,146207.76
201811,2018-11-05,005,Dept1,84,49484.45
201805,2018-05-24,007,Dept2,202,61797.25
201902,2019-02-06,017,Dept2,221,53302.15
202008,2020-08-15,012,Dept1,134,69321.6
201903,2019-03-21,012,Dept2,235,47821.35
201810,2018-10-22,013,Dept2,199,22041.25
201803,2018-03-27,007,Dept2,197,37622.25
201807,2018-07-06,009,Dept2,158,34283.36
202001,2020-01-29,012,Dept1,114,66076.86
201804,2018-04-09,015,Dept1,56,38804
202009,2020-09-26,004,Dept1,614,295317.5
201811,2018-11-20,016,Dept1,110,69742.75
201806,2018-06-23,009,Dept2,184,45181
201912,2019-12-05,006,Dept2,916,242373.49
201901,2019-01-10,018,Dept2,537,97012.75
202006,2020-06-13,003,Dept2,369,63997.15
201905,2019-05-21,017,Dept2,148,35201.05
201911,2019-11-24,004,Dept2,1050,173493.41
201907,2019-07-02,017,Dept1,110,60655
201909,2019-09-04,005,Dept2,770,77908.17
201803,2018-03-13,002,Dept1,124,100445.8
201901,2019-01-02,005,Dept1,108,61788
201905,2019-05-11,017,Dept2,574,70750.8
202009,2020-09-02,004,Dept2,811,126029.65
201910,2019-10-17,012,Dept2,476,62567.65
201911,2019-11-16,019,Dept1,191,100699
202007,2020-07-13,008,Dept1,71,43432.5
202003,2020-03-11,021,Dept2,965,169546.8
201807,2018-07-14,014,Dept1,235,142597
201808,2018-08-30,002,Dept1,233,151137.36
202003,2020-03-12,003,Dept2,427,61998.7
201912,2019-12-18,021,Dept1,405,212015
202006,2020-06-27,006,Dept1,510,290498.49
201906,2019-06-24,019,Dept2,178,61489.5
201901,2019-01-15,019,Dept1,67,31058.5
202007,2020-07-05,008,Dept2,504,92732.65
201906,2019-06-16,019,Dept1,260,125256.5
202002,2020-02-03,015,Dept2,265,44121.6
201801,2018-01-01,009,Dept2,326,75992.03
201907,2019-07-17,016,Dept1,183,99870.8
201810,2018-10-21,017,Dept1,99,69827.7
201909,2019-09-11,019,Dept1,66,43149.05
201908,2019-08-08,012,Dept2,235,37225.54
201809,2018-09-13,004,Dept2,407,90069.25
201804,2018-04-26,014,Dept1,144,100036.64
201807,2018-07-31,015,Dept1,55,36022.04
201805,2018-05-21,003,Dept1,70,37589.25
201912,2019-12-02,002,Dept1,234,116166.65
201905,2019-05-08,013,Dept1,40,36482
202006,2020-06-12,007,Dept1,148,80589
201912,2019-12-03,020,Dept1,120,64889.4
201910,2019-10-16,016,Dept1,151,102175.52
201904,2019-04-08,018,Dept2,565,93412.25
201901,2019-01-30,018,Dept1,93,53422.5
202002,2020-02-18,014,Dept2,401,133034.86
201903,2019-03-09,018,Dept2,781,123145.3
201911,2019-11-01,018,Dept1,117,52382.1
201806,2018-06-06,008,Dept2,123,46507
201803,2018-03-28,003,Dept1,184,124668.05
201804,2018-04-18,009,Dept2,126,24754.25
201902,2019-02-07,013,Dept1,47,28312.55
201910,2019-10-02,013,Dept2,248,42083
202001,2020-01-14,013,Dept1,38,18472
202008,2020-08-16,016,Dept2,426,115314.5
201807,2018-07-23,008,Dept2,196,65183.25
201809,2018-09-21,019,Dept1,62,32882
201808,2018-08-13,003,Dept1,96,37512.5
201802,2018-02-03,003,Dept1,134,83818
202003,2020-03-27,002,Dept2,71,88288.9
201912,2019-12-20,007,Dept2,280,77196.95
201907,2019-07-28,018,Dept2,769,149222.14
201904,2019-04-24,005,Dept2,353,85782.01
201801,2018-01-26,008,Dept1,85,55145.27
201801,2018-01-10,015,Dept1,70,36298.08
201801,2018-01-18,008,Dept2,164,75523.5
201812,2018-12-16,018,Dept1,152,74739.5
201903,2019-03-01,005,Dept1,180,127811.86
202002,2020-02-26,009,Dept1,53,31490
201808,2018-08-31,006,Dept2,928,296588.79
201807,2018-07-13,010,Dept2,426,90266.75
202006,2020-06-30,002,Dept2,362,112890.03
202007,2020-07-30,009,Dept1,37,26662.5
201803,2018-03-10,006,Dept2,933,291173.83
201805,2018-05-07,006,Dept2,468,185340.19
201909,2019-09-19,004,Dept2,809,107177.57
201812,2018-12-08,018,Dept2,695,100922.2
201902,2019-02-15,013,Dept2,102,15402.5
202003,2020-03-13,007,Dept1,103,71852.04
201812,2018-12-24,005,Dept2,617,352302.75
202008,2020-08-30,013,Dept1,75,38509
201811,2018-11-17,012,Dept2,509,77257.98
202005,2020-05-30,010,Dept1,152,74951.5
201802,2018-02-21,006,Dept2,577,145426.46
202008,2020-08-03,018,Dept1,49,22233
201903,2019-03-24,016,Dept1,258,156437.55
201807,2018-07-02,003,Dept2,654,111787
201904,2019-04-16,005,Dept1,234,151434.71
201806,2018-06-14,015,Dept1,62,46011.5
202006,2020-06-29,020,Dept2,1202,97544.13
201911,2019-11-09,005,Dept2,917,148909.32
202001,2020-01-28,016,Dept2,515,131732.75
201905,2019-05-22,013,Dept1,58,33783
202001,2020-01-31,007,Dept2,545,65033.45
202002,2020-02-05,014,Dept2,586,102941.95
201809,2018-09-22,004,Dept2,720,137290.33
201811,2018-11-03,004,Dept1,352,214429.66
201801,2018-01-07,008,Dept2,583,149160.38
201805,2018-05-04,003,Dept1,151,103765.6
202006,2020-06-08,020,Dept2,388,47598.54
202003,2020-03-17,020,Dept2,388,76632.9
201911,2019-11-22,005,Dept2,466,55584.1
202008,2020-08-27,016,Dept2,295,61055.55
201905,2019-05-05,016,Dept2,586,156824.5
202006,2020-06-25,007,Dept1,110,61660.5
202002,2020-02-13,009,Dept1,131,69969.88
201811,2018-11-22,017,Dept1,51,26821
201801,2018-01-13,010,Dept2,451,112883.5
202007,2020-07-03,009,Dept2,202,40076.05
201908,2019-08-13,017,Dept1,59,28804
201910,2019-10-11,013,Dept2,219,29457.5
201901,2019-01-04,019,Dept2,417,84931.25
202001,2020-01-23,013,Dept1,22,9508.86
201804,2018-04-03,009,Dept2,214,50609.68
201806,2018-06-21,008,Dept2,206,68714.5
201812,2018-12-29,018,Dept1,235,141300
201906,2019-06-18,018,Dept1,113,64371
202009,2020-09-12,018,Dept2,1632,155186.8
202003,2020-03-18,002,Dept2,257,74046.24
201902,2019-02-20,016,Dept1,151,84553.75
202006,2020-06-07,002,Dept2,414,126303.92
201802,2018-02-06,006,Dept2,483,122289.75
201901,2019-01-17,018,Dept1,105,50194
201810,2018-10-16,012,Dept2,393,54111.25
201805,2018-05-18,006,Dept2,406,96811.25
201912,2019-12-16,020,Dept1,111,57793.55
201809,2018-09-05,010,Dept1,260,189771.42
201907,2019-07-22,013,Dept2,69,11499.25
202009,2020-09-20,005,Dept1,193,94226.05
201806,2018-06-29,015,Dept1,67,34467.5
201807,2018-07-16,015,Dept1,98,88851.5
201808,2018-08-18,006,Dept2,1157,268694.27
202005,2020-05-21,010,Dept1,59,32729
201909,2019-09-06,004,Dept2,977,131884.15
202001,2020-01-09,016,Dept2,304,103765.9
201911,2019-11-14,018,Dept1,72,47881
201803,2018-03-07,003,Dept1,153,102394.15
202009,2020-09-04,018,Dept1,152,73966.05
201806,2018-06-11,010,Dept2,265,79711.5
202006,2020-06-04,003,Dept1,127,68071.65
202005,2020-05-27,008,Dept1,94,55075.5
201903,2019-03-19,013,Dept2,80,14454.25
202008,2020-08-13,013,Dept1,24,20720.7
201905,2019-05-27,016,Dept2,251,104464.73
201804,2018-04-11,014,Dept1,119,85333
201902,2019-02-12,016,Dept2,250,363250.02
201901,2019-01-25,005,Dept2,393,95128.55
201907,2019-07-04,016,Dept1,179,125938.5
201802,2018-02-24,003,Dept1,164,93118.5
201803,2018-03-25,006,Dept2,901,219969.5
202007,2020-07-11,009,Dept1,119,68774
201912,2019-12-17,002,Dept1,164,110548.21
202007,2020-07-19,014,Dept2,1096,272325.85
202006,2020-06-03,021,Dept1,442,263490.92
201809,2018-09-30,019,Dept1,155,94613
201807,2018-07-08,008,Dept2,346,81350.6
201906,2019-06-10,005,Dept2,195,46762.74
201906,2019-06-26,018,Dept2,336,56725.12
201801,2018-01-23,009,Dept2,120,27576
201804,2018-04-27,015,Dept1,64,63997.2
201907,2019-07-25,019,Dept2,216,36508.5
201808,2018-08-20,002,Dept1,147,75922
201907,2019-07-06,012,Dept2,620,80677.9
202008,2020-08-29,012,Dept1,143,62126.5
201806,2018-06-13,014,Dept1,131,74284.5
201804,2018-04-19,008,Dept2,139,33945.82
201803,2018-03-23,002,Dept1,203,135664.22
202006,2020-06-23,003,Dept2,321,64354
201909,2019-09-22,005,Dept2,893,114435.7
201810,2018-10-18,016,Dept1,133,85040.9
202002,2020-02-29,008,Dept1,102,77249.25
201803,2018-03-31,002,Dept2,608,173450.42
201903,2019-03-08,004,Dept1,224,147773.76
201906,2019-06-02,019,Dept1,221,105276.5
201809,2018-09-06,005,Dept2,389,66924.61
201811,2018-11-24,013,Dept2,153,24013.89
201905,2019-05-07,012,Dept1,48,43766
202001,2020-01-25,017,Dept2,1388,114945.6
201801,2018-01-31,009,Dept1,46,27429
201907,2019-07-20,017,Dept1,115,81946.57
202008,2020-08-08,019,Dept1,203,98011
202006,2020-06-24,021,Dept2,641,94084.65
202004,2020-04-11,002,Dept2,230,400315.25
201904,2019-04-03,019,Dept2,302,83564.4
202006,2020-06-09,006,Dept1,139,88236
201812,2018-12-13,019,Dept1,48,26198
202007,2020-07-17,010,Dept1,117,70000.5
201803,2018-03-09,007,Dept2,183,42596.75
201908,2019-08-15,013,Dept2,120,14775.56
201802,2018-02-08,002,Dept1,172,116967.46
201801,2018-01-15,014,Dept1,67,36115.13
201806,2018-06-05,009,Dept2,107,25280.8
201904,2019-04-11,004,Dept1,216,125212.45
201910,2019-10-13,017,Dept1,156,74673.25
201904,2019-04-19,004,Dept2,441,83830.22
202009,2020-09-28,019,Dept2,299,52806.3
201903,2019-03-16,019,Dept2,428,111264.5
201909,2019-09-25,004,Dept1,200,104062.08
201912,2019-12-15,006,Dept2,924,202914.5
202002,2020-02-07,010,Dept1,159,81680.7
201912,2019-12-01,003,Dept1,197,105440.99
202007,2020-07-27,008,Dept1,109,59497.1
202001,2020-01-07,012,Dept1,72,46770.25
201805,2018-05-20,002,Dept1,156,104324.7
201809,2018-09-14,018,Dept1,123,56566.25
202003,2020-03-16,006,Dept1,114,72810.67
202008,2020-08-11,017,Dept2,229,37154.6
202006,2020-06-06,007,Dept2,597,111384.75
202002,2020-02-21,015,Dept2,198,65054.55
202005,2020-05-19,014,Dept2,541,357061.45
201804,2018-04-13,010,Dept2,262,60051
201802,2018-02-22,007,Dept2,172,51433.24
201902,2019-02-10,012,Dept1,137,80852.36
201902,2019-02-18,012,Dept2,273,78929
201812,2018-12-05,019,Dept2,748,145930.08
201809,2018-09-03,014,Dept2,462,136410.75
201911,2019-11-06,004,Dept2,775,248689.4
201903,2019-03-17,017,Dept1,109,76519.5
201909,2019-09-14,018,Dept1,201,116106
201805,2018-05-02,007,Dept2,228,68296.85
201812,2018-12-21,004,Dept2,547,136616.67
201904,2019-04-27,019,Dept1,152,99912.23
201905,2019-05-25,012,Dept1,124,72737.85
201807,2018-07-24,009,Dept2,89,21598.25
201806,2018-06-13,015,Dept1,47,38641.8
201907,2019-07-25,018,Dept2,421,76459.85
201909,2019-09-25,005,Dept1,113,72814.62
202002,2020-02-29,009,Dept1,77,47089.75
201912,2019-12-15,007,Dept2,523,131018.99
201904,2019-04-03,018,Dept2,812,124445.25
201904,2019-04-27,018,Dept1,170,103316.5
201801,2018-01-31,008,Dept1,67,40239
201803,2018-03-31,003,Dept2,643,140596.89
201902,2019-02-18,013,Dept2,104,16802
201812,2018-12-05,018,Dept2,763,162957.75
201812,2018-12-13,018,Dept1,108,83283
201806,2018-06-05,008,Dept2,141,47706.75
201811,2018-11-24,012,Dept2,443,112910.15
201801,2018-01-23,008,Dept2,193,47927.5
202001,2020-01-25,016,Dept2,618,152705.3
202001,2020-01-07,013,Dept1,28,13189
201912,2019-12-01,002,Dept1,358,180857.2
201907,2019-07-20,016,Dept1,251,121123.7
201903,2019-03-08,005,Dept1,97,82358.83
201805,2018-05-02,006,Dept2,717,196282.15
201911,2019-11-06,005,Dept2,492,69788.3
201805,2018-05-20,003,Dept1,146,94204.5
201909,2019-09-14,019,Dept1,98,51485.55
201809,2018-09-06,004,Dept2,495,85910.3
202006,2020-06-24,020,Dept2,541,60263.35
202006,2020-06-23,002,Dept2,225,49732.81
202006,2020-06-09,007,Dept1,86,44710
201904,2019-04-19,005,Dept2,267,47058.75
201803,2018-03-09,006,Dept2,412,109639.32
201810,2018-10-18,017,Dept1,78,52100.95
202002,2020-02-21,014,Dept2,611,126463.25
201808,2018-08-20,003,Dept1,84,50206.05
201903,2019-03-16,018,Dept2,813,110926.5
202007,2020-07-27,009,Dept1,99,53835.2
202009,2020-09-28,018,Dept2,398,44452.01
201907,2019-07-06,013,Dept2,315,38835.16
201803,2018-03-23,003,Dept1,171,111253
201806,2018-06-27,010,Dept2,387,137436.5
201809,2018-09-14,019,Dept1,88,45905.6
201804,2018-04-19,009,Dept2,93,21973
201809,2018-09-03,015,Dept2,263,96221.67
202008,2020-08-11,016,Dept2,180,56864.35
202005,2020-05-19,015,Dept2,336,69606.85
202008,2020-08-29,013,Dept1,60,28683
201804,2018-04-27,014,Dept1,106,55179.3
201906,2019-06-02,018,Dept1,165,75514.9
201908,2019-08-15,012,Dept2,331,44328.39
201902,2019-02-10,013,Dept1,44,22143
201905,2019-05-07,013,Dept1,18,12959.5
201801,2018-01-15,015,Dept1,108,60397.5
201812,2018-12-21,005,Dept2,884,327181.3
201807,2018-07-24,008,Dept2,160,50090
202008,2020-08-08,018,Dept1,99,52063
201909,2019-09-22,004,Dept2,1142,179556.07
201802,2018-02-08,003,Dept1,134,73778.4
201904,2019-04-11,005,Dept1,121,82674.7
201802,2018-02-22,006,Dept2,683,166017.19
201807,2018-07-18,010,Dept2,341,82382
201910,2019-10-13,016,Dept1,197,116549.75
202003,2020-03-16,007,Dept1,28,13600
202006,2020-06-06,006,Dept2,956,237296.7
201905,2019-05-25,013,Dept1,68,37421
201903,2019-03-17,016,Dept1,289,178146
201912,2019-12-12,021,Dept1,461,264751.75
202002,2020-02-11,010,Dept1,183,61452.95
201804,2018-04-15,015,Dept1,165,98605.5
202007,2020-07-05,010,Dept2,660,90818.35
201911,2019-11-10,019,Dept1,246,124680.3
201805,2018-05-14,007,Dept2,352,86006.75
201810,2018-10-28,013,Dept2,338,46646.49
202002,2020-02-25,015,Dept2,183,32506.8
201812,2018-12-25,019,Dept1,75,48486.25
202006,2020-06-21,006,Dept1,928,495369.45
201909,2019-09-10,005,Dept2,451,63841.45
202001,2020-01-03,012,Dept1,92,50929.82
201909,2019-09-29,019,Dept2,596,86723.45
201803,2018-03-19,002,Dept1,128,90187.5
201804,2018-04-23,008,Dept2,131,80096.25
201801,2018-01-27,014,Dept2,618,145488
201812,2018-12-09,004,Dept1,242,176168.1
201904,2019-04-07,004,Dept1,337,177712.94
201811,2018-11-26,016,Dept1,73,47785
201902,2019-02-22,012,Dept2,262,41667.95
201912,2019-12-27,006,Dept2,953,281944.65
201905,2019-05-01,017,Dept2,341,90082.7
201903,2019-03-04,019,Dept2,290,62331
201803,2018-03-05,007,Dept2,213,49584.79
201907,2019-07-29,004,Dept1,314,156629.32
201801,2018-01-19,014,Dept1,125,77989.19
202007,2020-07-13,010,Dept1,84,50952
202003,2020-03-21,021,Dept2,616,138234.25
202003,2020-03-04,006,Dept1,269,158523.97
201809,2018-09-10,018,Dept1,106,58954.5
201903,2019-03-12,004,Dept1,129,86016
201904,2019-04-23,019,Dept1,46,41711
201909,2019-09-18,018,Dept1,115,58405
201806,2018-06-09,014,Dept1,185,105072.55
201802,2018-02-10,007,Dept2,394,91022.2
201908,2019-08-01,016,Dept1,190,100614.1
201905,2019-05-19,012,Dept1,203,139233.07
201905,2019-05-29,012,Dept1,66,38662
201812,2018-12-01,019,Dept2,759,185636.93
201807,2018-07-20,014,Dept1,219,127136.5
201810,2018-10-06,016,Dept2,464,159546.95
202004,2020-04-15,002,Dept2,298,280078.6
202001,2020-01-21,017,Dept2,221,32095.5
201912,2019-12-13,003,Dept1,251,120473.65
202007,2020-07-31,015,Dept2,274,35496.45
201801,2018-01-11,009,Dept2,140,52855.15
201804,2018-04-01,010,Dept2,623,150386.2
201910,2019-10-07,012,Dept2,387,44152.95
202002,2020-02-17,008,Dept1,102,37977.5
201901,2019-01-29,004,Dept2,287,62057.13
201808,2018-08-22,007,Dept2,166,54256
201806,2018-06-17,009,Dept2,212,43361.02
202008,2020-08-04,004,Dept2,696,93656.95
201910,2019-10-25,017,Dept1,55,31567
201806,2018-06-01,014,Dept2,323,69193.25
201904,2019-04-15,019,Dept2,577,172307.05
201811,2018-11-12,013,Dept2,124,26534.31
201810,2018-10-14,016,Dept1,257,145225.15
201908,2019-08-27,013,Dept1,69,33924.52
201908,2019-08-19,013,Dept2,183,29545.5
201808,2018-08-08,002,Dept1,199,117763.55
201903,2019-03-29,017,Dept1,163,97982.3
201807,2018-07-28,009,Dept2,198,36778.77
201907,2019-07-08,017,Dept1,72,45738.5
202008,2020-08-23,017,Dept2,829,103640.05
201812,2018-12-17,004,Dept2,621,130535.03
201911,2019-11-02,004,Dept2,1260,166861.05
201809,2018-09-18,005,Dept2,351,61268.68
202002,2020-02-07,020,Dept1,160,60778
201909,2019-09-21,017,Dept2,522,59513.09
201912,2019-12-30,009,Dept2,340,83075.95
202008,2020-08-01,016,Dept2,390,149980.49
201903,2019-03-18,005,Dept1,83,44326.5
201811,2018-11-29,019,Dept2,276,115999.05
201809,2018-09-02,006,Dept2,1768,605122.22
202003,2020-03-15,014,Dept1,189,91132.8
201911,2019-11-07,016,Dept2,236,64857.1
201803,2018-03-30,010,Dept2,471,110426.86
201912,2019-12-14,014,Dept2,667,163130.15
202006,2020-06-05,015,Dept2,223,55564.3
201805,2018-05-01,015,Dept2,279,64511.75
201804,2018-04-14,002,Dept2,373,117925.3
201802,2018-02-09,010,Dept1,119,78111
201809,2018-09-25,012,Dept1,43,30419.5
201801,2018-01-16,006,Dept1,235,135317.32
201803,2018-03-22,010,Dept1,93,60786.5
201909,2019-09-26,016,Dept1,159,97276.99
201808,2018-08-19,010,Dept1,116,64072.75
201907,2019-07-19,005,Dept1,75,47260.85
201906,2019-06-11,013,Dept1,39,21847.2
201908,2019-08-04,019,Dept2,536,83096.73
201903,2019-03-26,018,Dept2,552,65154.9
201910,2019-10-22,018,Dept2,658,60506.75
201910,2019-10-30,018,Dept1,102,60663.41
202003,2020-03-07,009,Dept2,277,60588.85
202008,2020-08-10,005,Dept2,536,55316.45
202005,2020-05-18,006,Dept2,576,365007
202001,2020-01-18,018,Dept1,169,104998.5
201907,2019-07-11,018,Dept2,339,55770.5
202009,2020-09-21,013,Dept2,173,24522.5
201807,2018-07-19,003,Dept2,447,65499.25
202006,2020-06-18,009,Dept2,200,26684
201812,2018-12-22,016,Dept2,476,285792.45
201904,2019-04-18,016,Dept2,271,71937.5
201805,2018-05-09,008,Dept1,58,51912.5
201808,2018-08-25,008,Dept1,202,108042.28
202001,2020-01-26,005,Dept2,1616,156225.2
201802,2018-02-23,015,Dept2,169,51165.25
201903,2019-03-07,016,Dept1,168,99871.2
201806,2018-06-12,006,Dept1,206,126846
201803,2018-03-08,015,Dept2,162,40759.5
201909,2019-09-07,012,Dept1,104,56649.5
202008,2020-08-18,018,Dept1,50,30551
201806,2018-06-26,003,Dept2,321,37311.75
201805,2018-05-19,010,Dept1,110,68739
202007,2020-07-17,020,Dept1,121,63039.25
201904,2019-04-10,016,Dept1,160,93733.4
201811,2018-11-02,012,Dept2,320,64302.15
201911,2019-11-21,013,Dept1,48,27761.71
202006,2020-06-10,014,Dept1,164,90481
201810,2018-10-19,004,Dept1,187,109814.91
201810,2018-10-03,019,Dept1,74,36731.15
202002,2020-02-20,007,Dept2,265,43417.35
201809,2018-09-07,017,Dept2,172,45418.33
201804,2018-04-28,007,Dept1,173,112113.9
202007,2020-07-18,002,Dept1,168,75069.5
202002,2020-02-06,002,Dept1,151,75948.68
201910,2019-10-14,005,Dept1,1010,453439.85
201810,2018-10-11,019,Dept2,156,32788
201912,2019-12-22,009,Dept1,153,76886.54
201802,2018-02-15,008,Dept1,69,31942.5
201901,2019-01-26,013,Dept1,39,19486.5
201909,2019-09-20,002,Dept1,159,72980.74
201909,2019-09-02,007,Dept2,213,57531.53
201910,2019-10-15,010,Dept2,366,72602.9
201803,2018-03-29,005,Dept2,423,64018.75
201901,2019-01-21,006,Dept2,464,121786.48
201808,2018-08-14,005,Dept2,497,72618.75
